"帳票種別 Product type","サイクル区分 Cycle","年月週 Year, Month, Week","報告年月日（自）Period covered - from","報告年月日（至）Period covered - to","投資部門コード Type of Investor","数量金額区分 Volume/Value","売 Sales","売-差引 Balance","買 Purchases","買-差引 Balance","合計 Total"
"326","1","2026043","20260413","20260417","60","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","11","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","11","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","21","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","21","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","22","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","22","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","23","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","23","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","24","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","24","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","31","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","31","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","32","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","32","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","33","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","33","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","41","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","41","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","51","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","51","2",0,0,0,0,0
"315","1","2026043","20260413","20260417","60","1",0,0,0,0,0
"315","1","2026043","20260413","20260417","60","2",0,0,0,0,0
"436","1","2026043","20260413","20260417","11","1",1001,0,3000,1999,4001
"436","1","2026043","20260413","20260417","11","2",3001,0,4001,1000,7002
"436","1","2026043","20260413","20260417","21","1",1001,0,2001,1000,3002
"436","1","2026043","20260413","20260417","21","2",3001,0,4001,1000,7002
"436","1","2026043","20260413","20260417","22","1",1002,0,2002,1000,3004
"436","1","2026043","20260413","20260417","22","2",3002,0,4002,1000,7004
"436","1","2026043","20260413","20260417","23","1",1003,0,2003,1000,3006
"436","1","2026043","20260413","20260417","23","2",3003,0,4003,1000,7006
"436","1","2026043","20260413","20260417","24","1",1004,0,2004,1000,3008
"436","1","2026043","20260413","20260417","24","2",3004,0,4004,1000,7008
"436","1","2026043","20260413","20260417","31","1",1005,0,2005,1000,3010
"436","1","2026043","20260413","20260417","31","2",3005,0,4005,1000,7010
"436","1","2026043","20260413","20260417","32","1",1006,0,2006,1000,3012
"436","1","2026043","20260413","20260417","32","2",3006,0,4006,1000,7012
"436","1","2026043","20260413","20260417","33","1",1007,0,2007,1000,3014
"436","1","2026043","20260413","20260417","33","2",3007,0,4007,1000,7014
"436","1","2026043","20260413","20260417","41","1",1008,0,2008,1000,3016
"436","1","2026043","20260413","20260417","41","2",3008,0,4008,1000,7016
"436","1","2026043","20260413","20260417","51","1",1009,0,2009,1000,3018
"436","1","2026043","20260413","20260417","51","2",3009,0,4009,1000,7018
"436","1","2026043","20260413","20260417","60","1",2021,0,4021,2000,6042
"436","1","2026043","20260413","20260417","60","2",6021,0,8021,2000,14042
"437","1","2026043","20260413","20260417","11","1",1003,0,3002,1999,4005
"437","1","2026043","20260413","20260417","11","2",3003,0,4003,1000,7006
"437","1","2026043","20260413","20260417","21","1",1002,0,2002,1000,3004
"437","1","2026043","20260413","20260417","21","2",3002,0,4002,1000,7004
"437","1","2026043","20260413","20260417","22","1",1003,0,2003,1000,3006
"437","1","2026043","20260413","20260417","22","2",3003,0,4003,1000,7006
"437","1","2026043","20260413","20260417","23","1",1004,0,2004,1000,3008
"437","1","2026043","20260413","20260417","23","2",3004,0,4004,1000,7008
"437","1","2026043","20260413","20260417","24","1",1005,0,2005,1000,3010
"437","1","2026043","20260413","20260417","24","2",3005,0,4005,1000,7010
"437","1","2026043","20260413","20260417","31","1",1006,0,2006,1000,3012
"437","1","2026043","20260413","20260417","31","2",3006,0,4006,1000,7012
"437","1","2026043","20260413","20260417","32","1",1007,0,2007,1000,3014
"437","1","2026043","20260413","20260417","32","2",3007,0,4007,1000,7014
"437","1","2026043","20260413","20260417","33","1",1008,0,2008,1000,3016
"437","1","2026043","20260413","20260417","33","2",3008,0,4008,1000,7016
"437","1","2026043","20260413","20260417","41","1",1009,0,2009,1000,3018
"437","1","2026043","20260413","20260417","41","2",3009,0,4009,1000,7018
"437","1","2026043","20260413","20260417","51","1",1010,0,2010,1000,3020
"437","1","2026043","20260413","20260417","51","2",3010,0,4010,1000,7020
"437","1","2026043","20260413","20260417","60","1",2023,0,4023,2000,6046
"437","1","2026043","20260413","20260417","60","2",6023,0,8023,2000,14046
"438","1","2026043","20260413","20260417","11","1",1005,0,3004,1999,4009
"438","1","2026043","20260413","20260417","11","2",3005,0,4005,1000,7010
"438","1","2026043","20260413","20260417","21","1",1003,0,2003,1000,3006
"438","1","2026043","20260413","20260417","21","2",3003,0,4003,1000,7006
"438","1","2026043","20260413","20260417","22","1",1004,0,2004,1000,3008
"438","1","2026043","20260413","20260417","22","2",3004,0,4004,1000,7008
"438","1","2026043","20260413","20260417","23","1",1005,0,2005,1000,3010
"438","1","2026043","20260413","20260417","23","2",3005,0,4005,1000,7010
"438","1","2026043","20260413","20260417","24","1",1006,0,2006,1000,3012
"438","1","2026043","20260413","20260417","24","2",3006,0,4006,1000,7012
"438","1","2026043","20260413","20260417","31","1",1007,0,2007,1000,3014
"438","1","2026043","20260413","20260417","31","2",3007,0,4007,1000,7014
"438","1","2026043","20260413","20260417","32","1",1008,0,2008,1000,3016
"438","1","2026043","20260413","20260417","32","2",3008,0,4008,1000,7016
"438","1","2026043","20260413","20260417","33","1",1009,0,2009,1000,3018
"438","1","2026043","20260413","20260417","33","2",3009,0,4009,1000,7018
"438","1","2026043","20260413","20260417","41","1",1010,0,2010,1000,3020
"438","1","2026043","20260413","20260417","41","2",3010,0,4010,1000,7020
"438","1","2026043","20260413","20260417","51","1",1011,0,2011,1000,3022
"438","1","2026043","20260413","20260417","51","2",3011,0,4011,1000,7022
"438","1","2026043","20260413","20260417","60","1",2025,0,4025,2000,6050
"438","1","2026043","20260413","20260417","60","2",6025,0,8025,2000,14050
"317","1","2026043","20260413","20260417","11","1",0,0,0,0,0
"317","1","2026043","20260413","20260417","11","2",0,0,0,0,0
"317","1","2026043","20260413","20260417","21","1",0,0,0,0,0
"317","1","2026043","20260413","20260417","21","2",0,0,0,0,0
"317","1","2026043","20260413","20260417","22","1",0,0,0,0,0
"317","1","2026043","20260413","20260417","22","2",0,0,0,0,0
"317","1","2026043","20260413","20260417","23","1",0,0,0,0,0
"317","1","2026043","20260413","20260417","23","2",0,0,0,0,0
